record_id,timestamp,source_type,language,country,region,municipality,locality,place_name,location_id,location_precision,location_confidence,claimed_location,ground_truth_location,actor_mentioned,observed_actor,event_id,event_name,information_type,military_signal_type,text,relevance_label,reliability_label,claim_strength,certainty_level,is_duplicate,is_rumor,is_disinformation,is_civilian_related,is_military_related,media_claimed,media_verified,possible_misidentification,misleading_type,ground_truth_status,same_event_cluster,analyst_question
REC-020435,2026-09-14T15:35:00+02:00,טיקטוק,תרגום מכונה לעברית,קוסובו,צפון קוסובו,צפון מיטרוביצה,כפר 17,כפר סמוך 17,LOC-037,village,בינונית,"צפון מיטרוביצה, כפר סמוך 17","צפון מיטרוביצה, כפר סמוך 17",גורמים לא מזוהים,,EVT-001,מעצר דמות סרבית מקומית,רשתות חברתיות,,ראיתי כמה רכבים עם אורות כחולים בדרך לכפר סמוך 17. לא ברור אם זה משטרה או אמבולנס.,4,unverified,חזקה,נמוכה,false,false,false,true,false,false,false,false,,נכון,EVT-001-CL-05,האם יש ניסיון להטעות לגבי מיקום או זהות הכוח?
REC-031316,2026-09-14T15:35:00+02:00,פייסבוק,אנגלית בתרגום לעברית,קוסובו,צפון קוסובו,זבצ׳אן,כפר 35,אזור תעשייה קטן 35,LOC-055,neighborhood,גבוהה,"זבצ׳אן, אזור תעשייה קטן 35","זבצ׳אן, אזור תעשייה קטן 35",מנהיגים מקומיים סרבים,מנהיגים מקומיים סרבים,EVT-004,חסימות ראשונות בצירים עירוניים,פעילות משטרתית,פעילות משטרתית,כמה מקורות מקומיים טוענים שנשמע פיצוץ ליד אזור תעשייה קטן 35. מקור אחר טוען שמדובר בזיקוקים או תקלה אזרחית.,2,likely,חלשה,בינונית,false,false,false,false,true,false,false,false,הגזמת מספרים,נכון חלקית,EVT-004-CL-05,האם יש שינוי בנוכחות KFOR?
REC-057455,2026-09-14T15:35:00+02:00,טלגרם,אלבנית בתרגום לעברית,קוסובו,צפון קוסובו,זבצ׳אן,זבצ׳אן,צומת מקומי 23,LOC-043,junction,בינונית,"זבצ׳אן, צומת מקומי 23","זבצ׳אן, צומת מקומי 23",ממשלת סרביה,,EVT-001,מעצר דמות סרבית מקומית,רשתות חברתיות,,יש תור ארוך בתחנת הדלק ליד צומת מקומי 23. אנשים קונים יותר מהרגיל.,4,confirmed,בינונית,גבוהה,false,true,false,true,false,false,false,false,,נכון,EVT-001-CL-11,האם הדיווח מצביע על פעילות משטרתית?
REC-004355,2026-09-14T15:36:00+02:00,פייסבוק,סרבית בתרגום לעברית,קוסובו,צפון קוסובו,זבצ׳אן,זבצ׳אן,אזור תעשייה קטן 122,LOC-142,neighborhood,בינונית,"זבצ׳אן, אזור תעשייה קטן 122","זבצ׳אן, אזור תעשייה קטן 122",עיתונאים מקומיים,,EVT-005,תגבור משטרת קוסובו סביב מתקנים,רשתות חברתיות,,אנשים מתאספים שוב ליד אזור תעשייה קטן 122. חלק אומרים שהכביש ייסגר בשעה הקרובה.,4,unverified,בינונית,נמוכה,false,true,false,true,false,true,false,false,,נכון,EVT-005-CL-10,האם מדובר באירוע אמיתי או רעש?
REC-050601,2026-09-14T15:36:00+02:00,קבוצת וואטסאפ,תרגום מכונה לעברית,קוסובו,צפון קוסובו,זבצ׳אן,זבצ׳אן,צומת מקומי 73,LOC-093,junction,נמוכה,"זבצ׳אן, צומת מקומי 73","זבצ׳אן, צומת מקומי 73",יחידה מיוחדת של משטרת קוסובו,יחידה מיוחדת של משטרת קוסובו,EVT-002,הודעת קוסובו על מבצע אכיפה מוגבל,פעילות משטרתית,פעילות משטרתית,בקבוצות המקומיות מדברים על עוד הפגנה הערב ליד צומת מקומי 73. האווירה מתוחה.,1,false,חלשה,נמוכה,false,true,false,true,true,true,false,false,תוכן מפוברק,שגוי,EVT-002-CL-10,האם האירוע משפיע על אזרחים או על צירים?
REC-068908,2026-09-14T15:36:00+02:00,ערוץ חדשות בינלאומי,עברית,קוסובו,צפון קוסובו,זובין פוטוק,זובין פוטוק,מרכז בריאות 77,LOC-097,facility,בינונית,"זובין פוטוק, מרכז בריאות 77","זובין פוטוק, מרכז בריאות 77",מפגינים סרבים מקומיים,,EVT-005,תגבור משטרת קוסובו סביב מתקנים,חדשות/תקשורת,,דיווח תקשורתי טוען כי KFOR הגביר את הנוכחות כדי למנוע חיכוך ישיר.,4,unverified,בינונית,נמוכה,false,false,false,false,false,false,false,false,הכחשה שקרית,שגוי,EVT-005-CL-03,האם יש ניסיון להטעות לגבי מיקום או זהות הכוח?
REC-034011,2026-09-14T15:37:00+02:00,הודעת דובר,תרגום מכונה לעברית,קוסובו,צפון קוסובו,צפון מיטרוביצה,כפר 42,מרכז בריאות 42,LOC-062,facility,נמוכה,"צפון מיטרוביצה, מרכז בריאות 42","צפון מיטרוביצה, מרכז בריאות 42",מנהיגים מקומיים סרבים,,EVT-003,קריאה מקומית להפגנות וחסימות,כלכלי/חברתי,,קבוצת הורים מקומית מדווחת על ביטול לימודים זמני בבית ספר סמוך.,2,unverified,חזקה,נמוכה,false,false,false,true,false,false,false,false,,נכון,EVT-003-CL-02,האם מדובר באירוע אמיתי או רעש?
REC-051924,2026-09-14T15:37:00+02:00,בלוג פוליטי,אנגלית בתרגום לעברית,קוסובו,צפון קוסובו,זובין פוטוק,זובין פוטוק,צומת מקומי 69,LOC-089,junction,נמוכה,"זובין פוטוק, צומת מקומי 69","זובין פוטוק, צומת מקומי 69",KSF,KSF,EVT-005,תגבור משטרת קוסובו סביב מתקנים,דיווח ירי,דיווח ירי,נראה מחסום זמני ליד צומת מקומי 69. לא ברור אם הוצב על ידי KSF או על ידי גורמים מקומיים.,4,unverified,חלשה,נמוכה,false,true,false,false,true,false,false,false,תוכן מפוברק,שגוי,EVT-005-CL-04,האם מדובר באירוע אמיתי או רעש?
REC-036281,2026-09-14T15:38:00+02:00,טלגרם,אנגלית בתרגום לעברית,קוסובו,צפון קוסובו,זובין פוטוק,זובין פוטוק,אזור מיוער 29,LOC-049,rural_area,בינונית,"זובין פוטוק, אזור מיוער 29","זובין פוטוק, אזור מיוער 29",עיתונאים מקומיים,עיתונאים מקומיים,EVT-004,חסימות ראשונות בצירים עירוניים,כוננות בצד הסרבי,כוננות בצד הסרבי,כמה מקורות מקומיים טוענים שנשמע פיצוץ ליד אזור מיוער 29. מקור אחר טוען שמדובר בזיקוקים או תקלה אזרחית.,4,propaganda/disinformation,בינונית,נמוכה,false,false,false,false,true,true,false,false,תוכן מפוברק,שגוי,EVT-004-CL-03,האם מדובר באירוע אמיתי או רעש?
REC-057375,2026-09-14T15:38:00+02:00,ערוץ חדשות בינלאומי,תרגום מכונה לעברית,קוסובו,צפון קוסובו,זובין פוטוק,זובין פוטוק,נקודת בידוק כללית 37,LOC-057,checkpoint_area,גבוהה,"זובין פוטוק, נקודת בידוק כללית 37","זובין פוטוק, נקודת בידוק כללית 37",אמבולנסים,,EVT-005,תגבור משטרת קוסובו סביב מתקנים,רשתות חברתיות,,ראיתי כמה רכבים עם אורות כחולים בדרך לנקודת בידוק כללית 37. לא ברור אם זה משטרה או אמבולנס.,2,likely,חלשה,בינונית,false,true,false,true,false,false,false,false,,נכון,EVT-005-CL-08,האם מדובר באירוע אמיתי או רעש?
REC-064832,2026-09-14T15:38:00+02:00,חדשות מקומיות,תרגום מכונה לעברית,קוסובו,צפון קוסובו,זובין פוטוק,זובין פוטוק,בית ספר 64,LOC-084,facility,גבוהה,"זובין פוטוק, בית ספר 64","זובין פוטוק, בית ספר 64",מנהיגים מקומיים סרבים,מנהיגים מקומיים סרבים,EVT-004,חסימות ראשונות בצירים עירוניים,כוננות בצד הסרבי,כוננות בצד הסרבי,דיווח לא מאומת על מנהיגים מקומיים סרבים באזור בית ספר 64. מספר תושבים טוענים שנראו רכבים נעים בציר סמוך.,5,likely,בינונית,בינונית,false,false,false,false,true,true,false,false,,נכון חלקית,EVT-004-CL-10,האם הדיווח מצביע על פעילות משטרתית?
REC-088042,2026-09-14T15:38:00+02:00,קבוצת וואטסאפ,אלבנית בתרגום לעברית,קוסובו,צפון קוסובו,לפוסאביץ׳,כפר 110,כפר סמוך 110,LOC-130,village,בינונית,"לפוסאביץ׳, כפר סמוך 110","לפוסאביץ׳, כפר סמוך 110",תושבים מקומיים,,EVT-004,חסימות ראשונות בצירים עירוניים,תחבורה/לוגיסטיקה אזרחית,,תחנת הדלק בכפר סמוך 110 מדווחת על עומס חריג ועל מחסור זמני בדלק מסוג מסוים.,3,false,בינונית,נמוכה,false,false,false,true,false,false,false,false,הכחשה שקרית,שגוי,EVT-004-CL-01,האם יש שינוי בנוכחות KFOR?
REC-089207,2026-09-14T15:38:00+02:00,פייסבוק,תרגום מכונה לעברית,קוסובו,צפון קוסובו,זובין פוטוק,כפר 76,מרכז בריאות 76,LOC-096,facility,בינונית,"זובין פוטוק, מרכז בריאות 76","זובין פוטוק, מרכז בריאות 76",אמבולנסים,,EVT-003,קריאה מקומית להפגנות וחסימות,תחבורה/לוגיסטיקה אזרחית,,משאית אספקה עוכבה במחסום לא רשמי סמוך למרכז בריאות 76. מקור אחר טוען שהדיווח מוגזם או מתייחס לאירוע קודם.,3,unverified,בינונית,נמוכה,true,false,false,true,false,false,false,false,,לא ידוע,EVT-003-CL-12,האם הטענה על הסלמה מגובה במקור אמין?
REC-098429,2026-09-14T15:38:00+02:00,בלוג פוליטי,עברית,קוסובו,צפון קוסובו,זובין פוטוק,זובין פוטוק,נקודת בידוק כללית 37,LOC-057,checkpoint_area,בינונית,"זובין פוטוק, נקודת בידוק כללית 37","זובין פוטוק, נקודת בידוק כללית 37",EULEX,EULEX,EVT-003,קריאה מקומית להפגנות וחסימות,גורמים חמושים לא מזוהים,גורמים חמושים לא מזוהים,מקור מפלגתי טוען שהאירוע הוא מתקפה מתוכננת מראש. אין ראיות עצמאיות שמאשרות את הטענה.,4,disputed,בינונית,נמוכה,false,true,true,false,true,false,false,false,שמועת פאניקה,נכון חלקית,EVT-003-CL-09,האם מחאה אזרחית הופכת לעימות חמוש?
REC-093823,2026-09-14T15:39:00+02:00,בלוג פוליטי,תרגום מכונה לעברית,קוסובו,צפון קוסובו,לפוסאביץ׳,לפוסאביץ׳,כפר סמוך 127,LOC-147,village,גבוהה,"לפוסאביץ׳, כפר סמוך 127","לפוסאביץ׳, כפר סמוך 127",מנהיגים מקומיים סרבים,,EVT-001,מעצר דמות סרבית מקומית,רשתות חברתיות,,הסרטון שמופץ עכשיו לא נראה מהיום. שימו לב לפני שמשתפים.,3,unverified,בינונית,נמוכה,false,true,false,true,false,false,false,false,,נכון חלקית,EVT-001-CL-02,האם מחאה אזרחית הופכת לעימות חמוש?
REC-087654,2026-09-14T15:40:00+02:00,חדשות מקומיות,אנגלית בתרגום לעברית,קוסובו,צפון קוסובו,זבצ׳אן,זבצ׳אן,תחנת דלק 2,LOC-022,facility,בינונית,"זבצ׳אן, תחנת דלק 2","זבצ׳אן, תחנת דלק 2",KFOR,KFOR,EVT-005,תגבור משטרת קוסובו סביב מתקנים,פינוי/חילוץ,פינוי/חילוץ,נראה מחסום זמני ליד תחנת דלק 2. לא ברור אם הוצב על ידי KFOR או על ידי גורמים מקומיים.,4,unverified,בינונית,נמוכה,false,true,false,false,true,false,false,false,,לא ידוע,EVT-005-CL-08,האם האירוע משפיע על אזרחים או על צירים?
REC-092385,2026-09-14T15:40:00+02:00,בלוג פוליטי,אלבנית בתרגום לעברית,קוסובו,צפון קוסובו,זבצ׳אן,זבצ׳אן,מרכז בריאות 51,LOC-071,facility,בינונית,"זבצ׳אן, מרכז בריאות 51","זבצ׳אן, מרכז בריאות 51",KSF,KSF,EVT-004,חסימות ראשונות בצירים עירוניים,גורמים חמושים לא מזוהים,גורמים חמושים לא מזוהים,"דיווח על כלי טיס בלתי מזוהה מעל אזור מרכז בריאות 51. אין אישור אם מדובר ברחפן, מסוק או רעש אזרחי.",4,disputed,חלשה,נמוכה,false,false,false,false,true,false,false,false,,לא ידוע,EVT-004-CL-10,האם האירוע משפיע על אזרחים או על צירים?
REC-000884,2026-09-14T15:42:00+02:00,טיקטוק,אלבנית בתרגום לעברית,קוסובו,צפון קוסובו,צפון מיטרוביצה,צפון מיטרוביצה,כיכר מרכזית 45,LOC-065,public_square,בינונית,"צפון מיטרוביצה, כיכר מרכזית 45","צפון מיטרוביצה, כיכר מרכזית 45",עיתונאים מקומיים,עיתונאים מקומיים,EVT-003,קריאה מקומית להפגנות וחסימות,נוכחות KFOR,נוכחות KFOR,"סרטון שמופץ ברשת מוצג כאילו צולם באזור כיכר מרכזית 45, אך יש טענות שהוא ישן ואינו קשור לאירועים הנוכחיים.",3,unverified,חזקה,נמוכה,false,false,true,false,true,false,false,false,הכחשה שקרית,נכון,EVT-003-CL-07,האם האירוע משפיע על אזרחים או על צירים?
