event_id,timestamp_utc,source_type,source_reliability,source_reliability_label,certainty_level,entity_id,location_id,event_summary,collection_family,observation_id,mission_id,object_class,estimated_object_count,movement_status,movement_direction,geolocation_confidence,identification_confidence
REC-V2-002310,2026-09-13T15:52:55.310622Z,Local news,Unrated,unverified,High,ENT-KOSOVO-SPECIAL-POLICE,LOC-147,תושבים דיווחו על נוכחות יחידה מיוחדת של משטרת קוסובו במרחב Nearby village 127. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-002311,2026-09-12T23:02:20.166631Z,Local rumor,Unrated,false,Low,ENT-KOSOVO-MOI,LOC-070,מספר פרסומים מצביעים על תנועה של משרד הפנים של קוסובו ליד Wooded area 50; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-002312,2026-09-12T19:38:38.771332Z,Facebook,Unrated,confirmed,Medium,ENT-LOCAL-JOURNALISTS,LOC-022,תושבים דיווחו על נוכחות עיתונאים מקומיים במרחב Gas station 2. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-002313,2026-09-14T02:11:32.237577Z,Facebook,Unrated,unverified,High,ENT-AMBULANCES,LOC-085,"הודעה פומבית מתייחסת לאמבולנסים ולשינוי היערכות in the area Nearby village 65, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-002314,2026-09-12T17:09:36.621266Z,Local news,Unrated,disputed,Medium,ENT-KOSOVO-SPECIAL-POLICE,LOC-042,תושבים דיווחו על נוכחות יחידה מיוחדת של משטרת קוסובו במרחב Central square 22. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-002315,2026-09-14T01:44:57.948829Z,Facebook,Unrated,unverified,Low,ENT-KOSOVO-GOV,LOC-130,תושבים דיווחו על נוכחות ממשלת קוסובו במרחב Nearby village 110. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-002316,2026-09-13T00:33:24.570863Z,X,Unrated,disputed,Medium,ENT-KOSOVO-SPECIAL-POLICE,LOC-038,מספר פרסומים מצביעים על תנועה של יחידה מיוחדת של משטרת קוסובו ליד Access route 18; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-002317,2026-09-13T17:49:04.221633Z,Local news,Unrated,likely,Low,ENT-LOCAL-SERBIAN-LEADERS,LOC-008,"תיעוד ברשתות מציג כלי רכב שיוחסו למנהיגים מקומיים סרבים סמוך להדרך לאגם גזיבודה, אך מועד הצילום אינו ודאי.",public_source,,,,,,,,
REC-V2-002318,2026-09-12T21:22:20.103625Z,WhatsApp group,Unrated,likely,High,ENT-KOSOVO-SPECIAL-POLICE,LOC-094,"הודעה פומבית מתייחסת ליחידה מיוחדת של משטרת קוסובו ולשינוי היערכות in the area Gas station 74, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-002319,2026-09-12T23:13:52.122837Z,Political blog,Unrated,unverified,Medium,ENT-LOCAL-SERBIAN-LEADERS,LOC-004,מקור גלוי טוען כי מנהיגים מקומיים סרבים קשור להתפתחות 'blockages ראשונות בצgunfireם עירוניים' in the area הכביש לצפון מיטרוביצה; הפרטים חלקיים.,public_source,,,,,,,,
REC-V2-002320,2026-09-13T21:50:15.107151Z,Local news,Unrated,false,High,ENT-LOCAL-RESIDENTS,LOC-145,מספר פרסומים מצביעים על תנועה של תושבים מקומיים ליד Access route 125; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-002321,2026-09-12T15:40:01.888214Z,Telegram,Unrated,false,Medium,ENT-KOSOVO-POLICE,LOC-065,דיווח ממקור גלוי מתאר פעילות של משטרת קוסובו in the area Central square 45 במסגרת 'הודעת קוסובו על מבצע אכיפה מוגבל'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-002322,2026-09-13T11:58:43.470146Z,WhatsApp group,Unrated,likely,Medium,ENT-KSF,LOC-036,מספר פרסומים מצביעים על תנועה של KSF ליד Central square 16; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-002323,2026-09-12T14:50:23.340670Z,Local rumor,Unrated,unverified,Medium,ENT-KOSOVO-POLICE,LOC-121,תושבים דיווחו על נוכחות משטרת קוסובו במרחב General checkpoint 101. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-002324,2026-09-13T22:23:56.613651Z,Spokesperson statement,Unrated,likely,Medium,ENT-LOCAL-SERBIAN-LEADERS,LOC-024,"תיעוד ברשתות מציג כלי רכב שיוחסו למנהיגים מקומיים סרבים סמוך לNearby village 4, אך מועד הצילום אינו ודאי.",public_source,,,,,,,,
REC-V2-002325,2026-09-12T23:16:11.170451Z,Facebook,Unrated,false,Low,ENT-KOSOVO-GOV,LOC-021,"הודעה פומבית מתייחסת לממשלת קוסובו ולשינוי היערכות in the area Nearby village 1, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-002326,2026-09-12T21:08:06.796739Z,Local rumor,Unrated,confirmed,High,ENT-KFOR,LOC-057,"הודעה פומבית מתייחסת לKFOR ולשינוי היערכות in the area General checkpoint 37, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-002327,2026-09-13T13:35:15.660871Z,Political blog,Unrated,disputed,Low,ENT-LOCAL-JOURNALISTS,LOC-022,תושבים דיווחו על נוכחות עיתונאים מקומיים במרחב Gas station 2. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-002328,2026-09-13T01:03:52.046063Z,Facebook,Unrated,disputed,High,ENT-LOCAL-JOURNALISTS,LOC-142,דיווח ממקור גלוי מתאר פעילות של עיתונאים מקומיים in the area Small industrial area 122 במסגרת 'תגבור משטרת קוסובו סביב מתקנים'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-002329,2026-09-13T13:31:41.894976Z,X,Unrated,confirmed,Medium,ENT-NATO-RESERVE,LOC-040,"הודעה פומבית מתייחסת לכוח עתודה אזורי של נאטו ולשינוי היערכות in the area Local junction 20, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-002330,2026-09-12T23:46:54.894882Z,TikTok,Unrated,false,Medium,ENT-KOSOVO-MOI,LOC-087,מספר פרסומים מצביעים על תנועה של משרד הפנים של קוסובו ליד Access route 67; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-002331,2026-09-13T17:55:06.806911Z,Spokesperson statement,Unrated,disputed,High,ENT-KOSOVO-MOI,LOC-010,מספר פרסומים מצביעים על תנועה של משרד הפנים של קוסובו ליד צומת כניסה לעיירה; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-002332,2026-09-13T07:33:21.737886Z,Spokesperson statement,Unrated,likely,Medium,ENT-KSF,LOC-001,דיווח ממקור גלוי מתאר פעילות של KSF in the area אזור גשר איבר במסגרת 'KFOR מגביר סיורים בצפון'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-002333,2026-09-13T15:10:44.588473Z,TikTok,Unrated,disputed,Low,ENT-KFOR-AVIATION,LOC-058,תושבים דיווחו על נוכחות כוח התעופה של KFOR במרחב Access route 38. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-002334,2026-09-12T21:15:40.102389Z,X,Unrated,unverified,Low,ENT-KSF,LOC-037,"הודעה פומבית מתייחסת לKSF ולשינוי היערכות in the area Nearby village 17, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-002335,2026-09-13T16:38:42.171130Z,International news channel,Unrated,confirmed,Low,ENT-UNIDENTIFIED-ACTORS,LOC-137,תושבים דיווחו על נוכחות גורמים לא מזוהים במרחב Health center 117. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-002336,2026-09-12T19:30:18.426021Z,WhatsApp group,Unrated,false,Low,ENT-KFOR-RCE,LOC-022,דיווח ממקור גלוי מתאר פעילות של KFOR פיקוד אזורי מזרח in the area Gas station 2 במסגרת 'קריאה מקומית להפגנות וblockages'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-002337,2026-09-12T17:48:43.684099Z,WhatsApp group,Unrated,likely,Medium,ENT-AMBULANCES,LOC-107,דיווח ממקור גלוי מתאר פעילות של אמבולנסים in the area Health center 87 במסגרת 'blockages ראשונות בצgunfireם עירוניים'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-002338,2026-09-12T23:52:26.468742Z,WhatsApp group,Unrated,likely,High,ENT-KOSOVO-POLICE,LOC-061,"הודעה פומבית מתייחסת למשטרת קוסובו ולשינוי היערכות in the area General checkpoint 41, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-002339,2026-09-12T21:08:13.331461Z,Telegram,Unrated,unverified,Low,ENT-KFOR-RCE,LOC-002,מספר פרסומים מצביעים על תנועה של KFOR פיקוד אזורי מזרח ליד מבנה העgunfireיה; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-002340,2026-09-12T19:53:29.430876Z,Telegram,Unrated,unverified,Medium,ENT-LOCAL-JOURNALISTS,LOC-019,מספר פרסומים מצביעים על תנועה של עיתונאים מקומיים ליד תחנת דלק מרכזית; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-002341,2026-09-13T01:41:33.297363Z,Spokesperson statement,Unrated,unverified,Low,ENT-KOSOVO-SPECIAL-POLICE,LOC-112,"הודעה פומבית מתייחסת ליחידה מיוחדת של משטרת קוסובו ולשינוי היערכות in the area Local junction 92, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-002342,2026-09-13T02:28:14.911434Z,Local rumor,Unrated,likely,High,ENT-KSF,LOC-102,תושבים דיווחו על נוכחות KSF במרחב Nearby village 82. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-002343,2026-09-12T12:56:46.868540Z,Telegram,Unrated,unverified,Medium,ENT-UNIDENTIFIED-ACTORS,LOC-012,דיווח ממקור גלוי מתאר פעילות של גורמים לא מזוהים in the area אזור מיוער סמוך לכפר במסגרת 'קריאה מקומית להפגנות וblockages'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-002344,2026-09-14T02:06:54.694097Z,WhatsApp group,Unrated,disputed,Low,ENT-KFOR-KTRBN,LOC-082,מספר פרסומים מצביעים על תנועה של גדוד העתודה הטקטית של KFOR ליד Gas station 62; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-002345,2026-09-13T11:39:19.028789Z,WhatsApp group,Unrated,unverified,Medium,ENT-KOSOVO-GOV,LOC-089,"הודעה פומבית מתייחסת לממשלת קוסובו ולשינוי היערכות in the area Local junction 69, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-002346,2026-09-13T02:21:56.322554Z,Political blog,Unrated,disputed,Medium,ENT-KOSOVO-POLICE,LOC-018,"הודעה פומבית מתייחסת למשטרת קוסובו ולשינוי היערכות in the area בית חולים אזורי, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-002347,2026-09-13T22:02:21.939798Z,Local news,Unrated,likely,Medium,ENT-KOSOVO-POLICE,LOC-134,תושבים דיווחו על נוכחות משטרת קוסובו במרחב Local junction 114. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-002348,2026-09-13T08:39:57.432720Z,WhatsApp group,Unrated,unverified,Medium,ENT-KOSOVO-GOV,LOC-037,תושבים דיווחו על נוכחות ממשלת קוסובו במרחב Nearby village 17. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-002349,2026-09-12T21:18:40.249261Z,Telegram,Unrated,false,Medium,ENT-AMBULANCES,LOC-034,"הודעה פומבית מתייחסת לאמבולנסים ולשינוי היערכות in the area Small industrial area 14, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-002350,2026-09-13T05:05:57.752567Z,Telegram,Unrated,likely,Medium,ENT-KFOR,LOC-052,מספר פרסומים מצביעים על תנועה של KFOR ליד School 32; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-002351,2026-09-13T16:32:48.526201Z,Local news,Unrated,unverified,Medium,ENT-LOCAL-JOURNALISTS,LOC-089,מספר פרסומים מצביעים על תנועה של עיתונאים מקומיים ליד Local junction 69; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-002352,2026-09-12T14:03:30.180282Z,X,Unrated,unverified,Low,ENT-LOCAL-JOURNALISTS,LOC-048,דיווח ממקור גלוי מתאר פעילות של עיתונאים מקומיים in the area Gas station 28 במסגרת 'קריאה מקומית להפגנות וblockages'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-002353,2026-09-12T17:32:04.273659Z,Local rumor,Unrated,unverified,High,ENT-LOCAL-JOURNALISTS,LOC-141,מספר פרסומים מצביעים על תנועה של עיתונאים מקומיים ליד Gas station 121; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-002354,2026-09-12T18:50:59.154639Z,Telegram,Unrated,likely,Low,ENT-SERBIAN-ARMY,LOC-006,מקור גלוי טוען כי צבא סרביה קשור להתפתחות 'blockages ראשונות בצgunfireם עירוניים' in the area הציר לכיוון סרביה; הפרטים חלקיים.,public_source,,,,,,,,
REC-V2-002355,2026-09-12T18:48:52.047731Z,Political blog,Unrated,likely,Medium,ENT-EULEX,LOC-023,תושבים דיווחו על נוכחות EULEX במרחב General checkpoint 3. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-002356,2026-09-12T18:06:56.949877Z,Political blog,Unrated,disputed,Medium,ENT-KSF,LOC-034,"הודעה פומבית מתייחסת לKSF ולשינוי היערכות in the area Small industrial area 14, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-002357,2026-09-13T23:17:27.367603Z,Political blog,Unrated,confirmed,Low,ENT-UNIDENTIFIED-ACTORS,LOC-026,"הודעה פומבית מתייחסת לגורמים לא מזוהים ולשינוי היערכות in the area General checkpoint 6, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-002358,2026-09-12T21:44:36.827080Z,Spokesperson statement,Unrated,likely,Medium,ENT-LOCAL-RESIDENTS,LOC-012,מספר פרסומים מצביעים על תנועה של תושבים מקומיים ליד אזור מיוער סמוך לכפר; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-002359,2026-09-13T02:59:36.979966Z,Local news,Unrated,disputed,Low,ENT-KOSOVO-SPECIAL-POLICE,LOC-069,תושבים דיווחו על נוכחות יחידה מיוחדת של משטרת קוסובו במרחב General checkpoint 49. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-002360,2026-09-12T22:21:38.145011Z,WhatsApp group,Unrated,likely,Medium,ENT-UNIDENTIFIED-ACTORS,LOC-140,דיווח ממקור גלוי מתאר פעילות של גורמים לא מזוהים in the area School 120 במסגרת 'קריאה מקומית להפגנות וblockages'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-002361,2026-09-12T14:46:23.939752Z,Facebook,Unrated,confirmed,High,ENT-KFOR-KTRBN,LOC-081,מספר פרסומים מצביעים על תנועה של גדוד העתודה הטקטית של KFOR ליד General checkpoint 61; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-002362,2026-09-13T04:53:20.744545Z,Spokesperson statement,Unrated,likely,Low,ENT-KOSOVO-SPECIAL-POLICE,LOC-040,"הודעה פומבית מתייחסת ליחידה מיוחדת של משטרת קוסובו ולשינוי היערכות in the area Local junction 20, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-002363,2026-09-13T20:46:42.730769Z,X,Unrated,unverified,High,ENT-KOSOVO-SPECIAL-POLICE,LOC-147,מספר פרסומים מצביעים על תנועה של יחידה מיוחדת של משטרת קוסובו ליד Nearby village 127; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
