event_id,timestamp_utc,source_type,source_reliability,source_reliability_label,certainty_level,entity_id,location_id,event_summary
REC-V2-005190,2026-09-16T00:26:34.098136Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,unverified,בינונית,ENT-KFOR-RCE,LOC-V2-002,"בקטע וידאו מכטב״ם תרחישי זוהה מסוק המשויך בהסתברות בינונית לKFOR פיקוד אזורי מזרח במרחב ציר יאריניה–לפוסאביץ׳. הוערכו 23 פריטים, מצב בתנועה, כיוון צפון. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-005191,2026-09-17T00:06:17.826152Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,confirmed,גבוהה,ENT-KOSOVO-SPECIAL-POLICE,LOC-V2-014,"בקטע וידאו מכטב״ם תרחישי זוהה רכב משוריין המשויך בהסתברות בינונית ליחידה מיוחדת של משטרת קוסובו במרחב מרחב שדה התעופה פרישטינה. הוערכו 3 פריטים, מצב ללא שינוי נראה, כיוון לא ניתן לקביעה. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-005192,2026-09-14T19:01:00.356688Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,likely,גבוהה,ENT-KFOR-RCE,LOC-V2-008,"בקטע וידאו מכטב״ם תרחישי זוהה עבודות הנדסיות המשויך בהסתברות בינונית לKFOR פיקוד אזורי מזרח במרחב גישות צפוניות לזבצ׳אן. הוערכו 8 פריטים, מצב בעצירה, כיוון צפון. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-005193,2026-09-15T00:58:47.870002Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,unverified,נמוכה,ENT-AMBULANCES,LOC-V2-013,"בקטע וידאו מכטב״ם תרחישי זוהה עמדת תצפית המשויך בהסתברות גבוהה לאמבולנסים במרחב ציר תגבור פרישטינה–מיטרוביצה. הוערכו 13 פריטים, מצב בנסיגה, כיוון צפון-מערב. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-005194,2026-09-15T03:52:46.426152Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,likely,בינונית,ENT-KFOR-KTRBN,LOC-V2-002,"בקטע וידאו מכטב״ם תרחישי זוהה מחסום דרכים המשויך בהסתברות בינונית לגדוד העתודה הטקטית של KFOR במרחב ציר יאריניה–לפוסאביץ׳. הוערכו 17 פריטים, מצב בהיערכות, כיוון דרום. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-005195,2026-09-15T15:56:08.010350Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,unverified,בינונית,ENT-KOSOVO-SPECIAL-POLICE,LOC-V2-007,"בקטע וידאו מכטב״ם תרחישי זוהה רכב אזרחי חשוד המשויך בהסתברות בינונית ליחידה מיוחדת של משטרת קוסובו במרחב קו חסימה מערבי לזובין פוטוק. הוערכו 15 פריטים, מצב בפריסה, כיוון צפון. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-005196,2026-09-15T11:36:48.297020Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,unverified,בינונית,ENT-KFOR-MSU,LOC-V2-010,"בקטע וידאו מכטב״ם תרחישי זוהה עבודות הנדסיות המשויך בהסתברות גבוהה להיחידה הרב-לאומית המיוחדת של KFOR במרחב מרחב גשר איבר. הוערכו 5 פריטים, מצב בפריסה, כיוון צפון. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-005197,2026-09-15T03:42:55.951416Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,confirmed,בינונית,ENT-KOSOVO-GOV,LOC-V2-010,"בקטע וידאו מכטב״ם תרחישי זוהה מחסום דרכים המשויך בהסתברות נמוכה לממשלת קוסובו במרחב מרחב גשר איבר. הוערכו 17 פריטים, מצב בפריסה, כיוון צפון. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-005198,2026-09-16T13:22:00.770644Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,unverified,בינונית,ENT-KFOR-RCE,LOC-V2-009,"בקטע וידאו מכטב״ם תרחישי זוהה רכב אזרחי חשוד המשויך בהסתברות גבוהה לKFOR פיקוד אזורי מזרח במרחב גישות צפוניות לצפון מיטרוביצה. הוערכו 24 פריטים, מצב בעצירה, כיוון צפון-מערב. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-005199,2026-09-16T09:50:42.904509Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,unverified,גבוהה,ENT-KFOR-KTRBN,LOC-V2-002,"בקטע וידאו מכטב״ם תרחישי זוהה רכב אזרחי חשוד המשויך בהסתברות בינונית לגדוד העתודה הטקטית של KFOR במרחב ציר יאריניה–לפוסאביץ׳. הוערכו 1 פריטים, מצב בתנועה, כיוון מזרח. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-005200,2026-09-16T22:26:18.666255Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,confirmed,נמוכה,ENT-KFOR-RCE,LOC-V2-011,"בקטע וידאו מכטב״ם תרחישי זוהה מסוק המשויך בהסתברות גבוהה לKFOR פיקוד אזורי מזרח במרחב מחנה נובו סלו - אזור כללי. הוערכו 7 פריטים, מצב בנסיגה, כיוון צפון. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-005201,2026-09-15T09:40:04.998066Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,likely,בינונית,ENT-KOSOVO-SPECIAL-POLICE,LOC-V2-004,"בקטע וידאו מכטב״ם תרחישי זוהה שטח היערכות ריק המשויך בהסתברות נמוכה ליחידה מיוחדת של משטרת קוסובו במרחב ציר ברניאק–זובין פוטוק. הוערכו 23 פריטים, מצב בפריסה, כיוון צפון. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-005202,2026-09-17T07:36:19.923267Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,unverified,בינונית,ENT-KFOR-KTRBN,LOC-V2-015,"בקטע וידאו מכטב״ם תרחישי זוהה עמדת תצפית המשויך בהסתברות בינונית לגדוד העתודה הטקטית של KFOR במרחב מרחב מעבר מרדארה. הוערכו 2 פריטים, מצב בפריסה, כיוון לא ניתן לקביעה. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-005203,2026-09-16T22:12:05.983303Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,unverified,בינונית,ENT-NATO-RESERVE,LOC-V2-013,"בקטע וידאו מכטב״ם תרחישי זוהה מחסום דרכים המשויך בהסתברות גבוהה לכוח עתודה אזורי של נאטו במרחב ציר תגבור פרישטינה–מיטרוביצה. הוערכו 1 פריטים, מצב ללא שינוי נראה, כיוון צפון-מערב. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-005204,2026-09-15T16:08:47.849748Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,unverified,נמוכה,ENT-NATO-RESERVE,LOC-V2-012,"בקטע וידאו מכטב״ם תרחישי זוהה מחסום דרכים המשויך בהסתברות גבוהה לכוח עתודה אזורי של נאטו במרחב מחנה בונדסטיל - אזור כללי. הוערכו 15 פריטים, מצב בהיערכות, כיוון דרום. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-005205,2026-09-14T22:09:23.620905Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,likely,בינונית,ENT-KOSOVO-SPECIAL-POLICE,LOC-V2-002,"בקטע וידאו מכטב״ם תרחישי זוהה רכב משוריין המשויך בהסתברות בינונית ליחידה מיוחדת של משטרת קוסובו במרחב ציר יאריניה–לפוסאביץ׳. הוערכו 5 פריטים, מצב ללא שינוי נראה, כיוון צפון-מזרח. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-005206,2026-09-14T21:23:12.478765Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,likely,נמוכה,ENT-EULEX,LOC-V2-004,"בקטע וידאו מכטב״ם תרחישי זוהה מסוק המשויך בהסתברות בינונית לEULEX במרחב ציר ברניאק–זובין פוטוק. הוערכו 12 פריטים, מצב בפריסה, כיוון צפון-מזרח. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-005207,2026-09-16T10:32:11.614240Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,confirmed,נמוכה,ENT-KOSOVO-MOI,LOC-V2-014,"בקטע וידאו מכטב״ם תרחישי זוהה מסוק המשויך בהסתברות גבוהה למשרד הפנים של קוסובו במרחב מרחב שדה התעופה פרישטינה. הוערכו 9 פריטים, מצב ללא שינוי נראה, כיוון דרום. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-005208,2026-09-17T07:04:24.720097Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,unverified,בינונית,ENT-NATO-RESERVE,LOC-V2-001,"בקטע וידאו מכטב״ם תרחישי זוהה עבודות הנדסיות המשויך בהסתברות גבוהה לכוח עתודה אזורי של נאטו במרחב מרחב מעבר יאריניה. הוערכו 5 פריטים, מצב בעצירה, כיוון צפון. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-005209,2026-09-16T05:54:03.408648Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,confirmed,נמוכה,ENT-KFOR-RCE,LOC-V2-001,"בקטע וידאו מכטב״ם תרחישי זוהה רכב אזרחי חשוד המשויך בהסתברות נמוכה לKFOR פיקוד אזורי מזרח במרחב מרחב מעבר יאריניה. הוערכו 4 פריטים, מצב ללא שינוי נראה, כיוון צפון-מערב. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-005210,2026-09-15T20:59:09.133752Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,likely,גבוהה,ENT-KFOR,LOC-V2-013,"בקטע וידאו מכטב״ם תרחישי זוהה מחסום דרכים המשויך בהסתברות נמוכה לKFOR במרחב ציר תגבור פרישטינה–מיטרוביצה. הוערכו 10 פריטים, מצב ללא שינוי נראה, כיוון מזרח. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-005211,2026-09-14T16:10:39.995600Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,likely,בינונית,ENT-AMBULANCES,LOC-V2-011,"בקטע וידאו מכטב״ם תרחישי זוהה משאית לוגיסטית המשויך בהסתברות בינונית לאמבולנסים במרחב מחנה נובו סלו - אזור כללי. הוערכו 7 פריטים, מצב בפריסה, כיוון צפון-מערב. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-005212,2026-09-15T14:58:11.184891Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,unverified,בינונית,ENT-LOCAL-RESIDENTS,LOC-V2-015,"בקטע וידאו מכטב״ם תרחישי זוהה רכב אזרחי חשוד המשויך בהסתברות בינונית לתושבים מקומיים במרחב מרחב מעבר מרדארה. הוערכו 16 פריטים, מצב ללא שינוי נראה, כיוון לא ניתן לקביעה. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-005213,2026-09-15T13:28:29.831663Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,likely,בינונית,ENT-KFOR-KTRBN,LOC-V2-008,"בקטע וידאו מכטב״ם תרחישי זוהה עמדת תצפית המשויך בהסתברות גבוהה לגדוד העתודה הטקטית של KFOR במרחב גישות צפוניות לזבצ׳אן. הוערכו 7 פריטים, מצב בנסיגה, כיוון צפון-מזרח. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-005214,2026-09-16T17:10:56.561188Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,confirmed,בינונית,ENT-KOSOVO-MOI,LOC-V2-012,"בקטע וידאו מכטב״ם תרחישי זוהה רכב משוריין המשויך בהסתברות נמוכה למשרד הפנים של קוסובו במרחב מחנה בונדסטיל - אזור כללי. הוערכו 13 פריטים, מצב ללא שינוי נראה, כיוון דרום. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-005215,2026-09-16T09:29:01.093802Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,confirmed,גבוהה,ENT-KOSOVO-MOI,LOC-V2-008,"בקטע וידאו מכטב״ם תרחישי זוהה משאית לוגיסטית המשויך בהסתברות בינונית למשרד הפנים של קוסובו במרחב גישות צפוניות לזבצ׳אן. הוערכו 24 פריטים, מצב בתנועה, כיוון מזרח. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
